Teks_Aspirasi,Biro / Unit
parkir di gedung pada jam siang tidak tertata rapi dan terkesan amburadul,ukk
harga makanan kantin cukup mahal,kantin
kursi di gedung banyak yang rusak sehingga kurang nyaman untuk kegiatan belajar mengajar,uppk
cukup bagus dalam pelayanan dan pemberian informasi mengenai skkk beasiswa,baka
pemrosesan skkk sangat lama hingga berbulan bulan,baka
cukup baik dalam pengurusan akademik kemahasiswaan,baak
situs sim kadang error,baak
kebersihan ruang kuliah terjaga,uppk
makanan di kantin bervariasi,kantin
layanan parkir mobil yang tidak tertutup,ukk
layanan shuttle yang agak lama,ukk
memberi informasi untuk beasiswa,baka
pengisian skkk yang terlalu lama,baka
layanan sim yang selalu update,baak
layanan sim sering error,baak
membantu saya dalam mengetahui penyakit saya dan memberikan obat,poliklinik
tempatnya terlalu jauh dan belakang,poliklinik
perpustakaan nyaman untuk mengerjakan tugas,perpustakaan
kantin bervariasi,kantin
kurangnya penjual minuman di kantin dan di luar botol,kantin
fasilitas lengkap seperti wifi komputer dll,puskom
wifi kadang lemot kadang koneksi error lumayan sering,puskom
gedung fasilitas bagus dan indah pemandangannya,uppk
internet sering tidak muncul di bagian ujung gedung misal ruang kelas,puskom
internet cepat membantu pengerjaan tugas tersedia di berbagai gedung,puskom
kantin tersedia di berbagai gedung jadi saat makan siang tidak ramai di kantin saja,kantin
makanan di kurang bervariasi dan kebersihan ada yang kurang terjamin,kantin
memberikan informasi terkini mengenai kegiatan kemahasiswaan,baka
suasana saat masuk ruang baka cukup memberikan kesan yang kurang positif,baka
sangat membantu saat pengurusan surat untuk kegiatan internasional pelayanan cepat,baak
situs sim kadang kurang terupdate,baak
sangat membantu mahasiswa yang mendesak membutuhkan dokter saat berada di kampus,poliklinik
pelayanan cukup lama terutama saat mengantre masuk ke ruang dokter,poliklinik
banyak pilihan makanan di kantin,kantin
perpustakaan cukup lengkap dan sistem administrasinya teratur,perpustakaan
internet kadang masih lemot,puskom
tidak ribet saat memberikan data yang diminta untuk keperluan organisasi atau pribadi,baka
ruang tunggu poliklinik bisa direnovasi ya biar suasananya lebih segar,poliklinik
internet lancar dan cepat gedung,puskom
parkiran selalu buka dan dijaga dengan aman,ukk
perpustakaan nyaman digunakan,perpustakaan
kantin makanan enak,kantin
internet kadang tidak bisa terkoneksi entah kenapa,puskom
toilet gedung airnya sering mati toilet di gedung kurang bersih bau ukuran toilet di gedung dan terlalu minimalis terlalu susah untuk buka tutup pintu bilik,uppk
parkiran gedung kurang dan sangat padat setiap harinya,ukk
perpustakaan kurang petunjuk dan cara mencari buku memaksimalkan fasilitas apa saja yang bisa digunakan di sana,perpustakaan
kantin gedung agak mahal harganya,kantin
untuk kantin gedung dan gedung panas udaranya ketika ramai,kantin
membantu menguruskan keuangan dari awal hingga akhir,baka
pengajuan proposal rencana anggaran tidak diberitahu tata caranya sebelumnya padahal tiap tahun ada pergantian pengurus,baka
pengajuan proposal rencana anggaran kadang diterima apa adanya kadang harus menyesuaikan padahal kekurangan di hal yang sama,baka
meminta untuk kelengkapan untuk skkk secepatnya tapi untuk skkk keluar butuh bulan lamanya dan masih harus ditagih berulang ulang,baka
mungkin bapak ibu dan kakak di baka sudah lelah menghadapi mahasiswa tapi bukan berarti dibentak dimarahi atau dijawab dengan nada yang tinggi ketika mahasiswa bertanya,baka
staf baak ramah mudah dicari prosedur tiap prosesnya jelas,baak
prosedur pengobatan sangat jelas,poliklinik
kadang ada beberapa orang di poli yang kurang ramah dan kurang sabar,poliklinik
lift gedung dari basement hanya terlalu lama menunggu jika ramai,uppk
pengurusan ganti ktm sangat mudah dan tidak ribet,baak
wifinya sering tidak bisa digunakan,puskom
koneksi wifi di sekitar kampus hanya lancar di beberapa titik saja kalau di gedung atau di gedung yang belakang,puskom
koleksi buku referensi di perpustakaan sangat lengkap,perpustakaan
layanan yang diberikan perpustakaan melalui dewey juga sangat membantu khususnya untuk mahasiswa tingkat akhir,perpustakaan
cleaning service yang bertugas di sekitar kampus tanggap dan cepat dalam membantu mahasiswa dosen ketika membutuhkan bantuan untuk memperbaiki ac atau proyektor di ruang kelas,uppk
kursi di beberapa ruang kelas khususnya di ada yang rusak mejanya lepas namun belum diperbaiki,uppk
makanan di kantin kurang bervariasi dan agak mahal,kantin
toilet perempuan di kj selang untuk menyiram airnya sering menetes bocor,uppk
memberikan informasi dan arahan yang jelas untuk pengurusan proposal acara dan lpj,baka
persyaratan untuk pengajuan bantuan keuangan terlalu banyak dan waktu yang diberikan untuk mengumpulkan persyaratan tersebut sangat singkat hari kerja untuk mahasiswa luar kota surabaya tentunya perlu waktu yang agak panjang untuk mengumpulkan persyaratannya,baka
situs sim cukup mudah diakses informasi yang diberikan di sim update dan jelas,baak
situs lentera seringkali error saat login ketika banyak yang mengakses sehingga menghambat ketika ada kuis untuk tes,baak
layanan yang diberikan poliklinik lengkap dan sangat memudahkan mahasiswa luar kota surabaya dalam berobat atau cek kesehatan,poliklinik
jam operasionalnya kantin terlalu singkat hanya sampai jam sehingga mahasiswa harus jajan ke luar,kantin
perpustakaan diharapkan memperbanyak dan update selalu koleksi buku,perpustakaan
perpustakaan fasilitas perpustakaan sangat baik kebersihannya terjaga,perpustakaan
kelas di gedung dan beberapa kursi mengalami kerusakan papan tulis kotor,uppk
toilet gedung pintu banyak yang mengalami kerusakan toilet di beberapa ada yang gelap seperti di basement,uppk
baka membantu mempermudah menerima informasi dalam hal beasiswa internal maupun eksternal,baka
skkk sering menghilang tiba-tiba kemudian muncul kembali dalam jangka waktu yang lama,baka
layanan sim sangat membantu mahasiswa dalam perkuliahan,baak
lentera kurang efisien dalam pengerjaan ujian test daring,baak
sangat membantu bagi anak kos yang kesusahan mencari tempat pengobatan terdekat dari kos,poliklinik
tempat poliklinik terlalu terpencil letaknya sehingga susah untuk mengetahui lokasi poliklinik,poliklinik
internet cepat,puskom
parkiran motor di gedung sudah memadai dan tertutup,ukk
toilet di gedung sangat nyaman dan bersih setelah renovasi,uppk
perpustakaan kurang pencahayaan alami suasana kurang kondusif,perpustakaan
kantin di gedung memiliki stop kontak yang mati,kantin
parkiran di gedung tidak memadai jumlah motor di gedung banjir kalau hujan,ukk
proses skkk cepat pertanyaan seputar biaya sewa kantin dan daftar menjadi dosen juga mudah,baka
sim perlu update antarmuka lentera dibuat lebih simple fitur yang tidak digunakan dibuang salah satunya boks di bagian kiri yang menampilkan histori tahun,baak
sangat membantu mahasiswa sakit terutama anak kos,poliklinik
kurang terlihat karena posisi tersembunyi seringkali saya lupa keberadaannya,poliklinik
puskom sudah menjadi jauh lebih nyaman dari sebelumnya,puskom
parkiran mobil di gedung untuk mahasiswa seharusnya direalisasikan mengingat terdapat lahan yang cukup lebar,ukk
internet sudah cukup stabil,puskom
jam layanan shuttle yang diperjelas tidak ada jam jelas untuk batas terakhir shuttle beroperasi,ukk
terkadang sudah jalan ke anta dan melihat orang shuttle yang tidur di dalam mobil dengan ac menyala hmm,ukk
wifinya sudah kembali cepat di gedung beda dengan yang dulu,puskom
toilet gedung dan depan kj cenderung bau,uppk
beasiswanya banyak,baka
proses skkknya lama,baka
lentera sering error servernya,baak
letaknya jauh dari gedung dan sehingga anak-anak di sana kesusahan jika mau ke poli,poliklinik
beberapa meja mahasiswa rusak misal permukaan meja sudah menjadi sangat kasar dan bisa saja melukai tangan mahasiswa yang mengenainya,uppk
mempunyai auditorium dan gedung yang inspiratif serta bagus sehingga ketika universitas lain datang untuk studi dibandingkan bisa kagum dan menghargai,uppk
beberapa toilet gedung airnya tidak menyala dan juga tidak menyediakan tisu kalau untuk sehari hari tidak masalah tetapi kalau ada acara yang mengundang universitas atau instansi lain yang kenapa karena membawa nama baik universitas kristen petra juga di mata instansi lainnya,uppk
baik menangani proposal dan lpj dan sesuai dengan prosedur,baka
tanggap saat ada kesalahan proposal ataupun lpj,baka
skkk dan pemeriksaan lainnya cenderung lama dan kurang update,baka
kadang lalai lpj dan proposal fisik bisa saja terlewatkan saat pemeriksaan sehingga tidak ada update an baru di student petra ac id karena terlewatkan periksanya,baka
sangat membantu ketika pengurusan pinjam ruangan,baak
sangat membantu saat mahasiswa perlu mengetahui mata kuliah apa saja yang lulus atau tidak ketika lupa isi angket dosen,baak
kalau tidak datang langsung ke bironya cenderung lama saat butuh pinjam ruang,uppk
sangat membantu saat mahasiswa sakit cenderung tidak dipungut biaya tapi bila mengharuskan dipungut biayanya rendah,poliklinik
lokasinya kurang strategis apalagi untuk mahasiswa gedung,poliklinik
makanan kantin bervariasi dan enak,kantin
makanan kantin setimpal walaupun mahal harganya,kantin
kursi dan meja makan di gedung tertata rapi,uppk
internet universitas kristen petra lambat saat jam ramai,puskom
kurangnya luas pembayaran melalui dompet digital di kantin-kantin,kantin
parkir motor di gedung terlalu jauh,ukk
sebaiknya ada eskalator dari ke,uppk
banyaknya kursi gedung yang tidak ergonomis proyektor di gedung juga tidak memadai,uppk
fasilitas tempat kopi di perpustakaan kurang banyak dan cepat dalam isi ulang persediaannya,perpustakaan
ketegasan baka yang membuat baka terlalu judes,baka
tidak dipungut biaya untuk mendapat layanan kesehatan,poliklinik
tidak adanya kasur yang banyak untuk mahasiswa beristirahat ketika sakit,poliklinik
koneksi wifi cepat,puskom
kursi di gedung banyak yang tidak nyaman gedung kurang ventilasi sehingga terasa sangat panas saat siang dan antre menunggu kelas,uppk
kurang ramah mempersulit program yang sudah disetujui,baka
dokternya kadang terlalu banyak kasih obat,poliklinik
seringkali diagnosa sakitnya salah dan judes tidak ramah,poliklinik
toilet sudah mulai dibersihkan dengan rutin,uppk
variasi makanan kantin bertambah,kantin
perpustakaan tambah nyaman dan menambah buku,perpustakaan
seringkali staf terlihat enggan atau kesal saat memberikan arahan prosedur,baka
proses skkk cukup cepat dibanding yang lalu,baka
situs sim pernah tidak bisa diakses,baak
membantu dalam menangani penyakit mahasiswa,poliklinik
koneksi internetnya juga cepat,puskom
memiliki ruangan yang bagus luas dan fasilitas komputer di sana memadai,puskom
terdapat fasilitas print untuk mahasiswa,puskom
sebagai contoh untuk puskom seringkali saat mendaftar registrasi komputer nomor komputernya tidak sesuai semisal komputer nomor sedangkan pada saat memasuki ruangan komputer nomor sudah ada orang padahal pada saat awal mendaftar nomor tersebut bisa di klik,puskom
baka sangat membantu dalam proses mengenai kemahasiswaan,baka
proses skkk tergolong lambat,baka
baak sangat membantu untuk proses sim seperti menanyakan info perihal prs pelayanan juga cepat tanggap,baak
sangat membantu dalam memeriksa keadaan pada saat sakit dan diberikan obat,poliklinik
layanan sangat lama terutama pada saat mengantre untuk menunggu giliran untuk diperiksa,poliklinik
parkirnya baik karena gratis,ukk
perpustakaan memiliki koleksi buku yang lengkap untuk mahasiswa,perpustakaan
fasilitas untuk pemakaian akses jurnal cukup baik,perpustakaan
ruangan di perpustakaan sangat nyaman untuk belajar,perpustakaan
internet universitas kristen petra lemot atau sering terputus saat jam ramai,puskom
toilet gedung kerannya sering rusak,uppk
shuttlenya juga dirasa kurang,ukk
parkirannya kurang terutama saat siang hari,ukk
lama saat penyelesaian pengurusan skkk,baka
layanan poliklinik sangat membantu dalam mengobati mahasiswa dan juga tidak dipungut biaya,poliklinik
letak poliklinik terlalu jauh dan kurang strategis,poliklinik
lift gedung sangat membantu mempersingkat waktu dan tenaga untuk naik ke lantai atas gedung,uppk
memberikan informasi beasiswa terbaru dan aksesnya mudah karena lewat sosial media,baka
terkadang skkk keluar agak lama,baka
membantu aktivitas pembelajaran daring lewat lentera-lentera mudah diakses dan cepat,baak
terkadang transkrip nilai keluar agak lama,baak
jangkauan terlalu jauh terutama untuk mahasiswa yang berkuliah di gedung,poliklinik
mudah melakukan registrasi dan pelayanan kesehatan cukup baik,poliklinik
jaringan internet sangat cepat dan sangat membantu kegiatan perkuliahan,puskom
jenis makanan dan penjual kantin di universitas kristen petra sangat bervariasi,kantin
koleksinya baik buku maupun film banyak,perpustakaan
layanan perpustakaan sangat baik stafnya sangat ramah dan sangat membantu,perpustakaan
adanya shuttle dari lapangan parkir anta menuju gedung-gedung dan gedung sudah sangat membantu mahasiswa,ukk
jumlah parkiran motor cukup ditambah parkiran di gedung yang tertutup,ukk
baka sangat membantu mahasiswa mengurus skkk beasiswa proposal lpj bon sementara bonsem dan bantuan keuangan dll ditambah dengan staf yang ramah,baka
beberapa staf baka terkadang tidak ada di tempat saat dibutuhkan,baka
adanya sim dan lentera sangat membantu mahasiswa mendapatkan informasi dari universitas maupun fakultas,baak
prosedur pergantian ktm yang lumayan rumit jadi menyulitkan,baak
layanan poli poliklinik yang tidak dipungut biaya dan jam buka yang panjang sangat menolong mahasiswa terutama yang kos dan perantauan,poliklinik
beberapa staf kurang ramah dan terkesan terburu buru sehingga sempat ada salah diagnosa,poliklinik
internet lumayan oke kalau tidak pada jam ramai,puskom
perpustakaan sangat nyaman untuk belajar bekerja kelompok dll,perpustakaan
sekarang makanan di kantin sudah lebih variatif,kantin
sabun toilet terlalu encer tidak efektif,uppk
parkiran motor cukup tergenang kalau hujan,ukk
proses skkk lama,baka
layanan ganti ktm cukup mudah dan cepat,baak
sangat membantu mahasiswa karena tidak di pungut biaya stafnya ramah,poliklinik
makanan kantin memiliki makanan yang bervariasi dan enak,kantin
perpustakaan memiliki koleksi buku yang lengkap untuk mahasiswa,perpustakaan
ruangan di perpustakaan sangat nyaman untuk belajar,perpustakaan
internet universitas kristen petra lemot atau sering terputus saat jam ramai studio lantai dan,puskom
kantin kurang bervariasi,kantin
harga makanan di kantin terlalu mahal,kantin
baka mengatur administrasi kegiatan kemahasiswaan dengan baik dan cepat,baka
sistem sim sudah baik,baak
layanan poliklinik sangat membantu dalam mengobati mahasiswa dan juga tidak dipungut biaya,poliklinik
meja dan kursi kurang layak sehingga pada saat merancang kurang nyaman,uppk
skkk agak lama,baka
layanan baak membantu saya saat mengurus kelengkapan berkas beasiswa,baak
sebaiknya legalisir dapat dilakukan di saat itu juga apabila mahasiswa membutuhkan dengan cepat,baak
membantu saya dalam hal memenuhi kebutuhan kesehatan saya,poliklinik
letaknya yang hanya ada di,poliklinik
ruang kelas studio di sudah nyaman mencukupi jumlah kursinya ac proyektor sudah cukup,uppk
toilet di sudah cukup bersih cleaning service juga sudah tanggap dalam menangani toilet-toilet gedung lampu suka gelap dan seringkali bau dan kurang tisu toilet,uppk
khusus gedung saat hujan tidak nyaman karena sering banjir pada saat perjalanan dari ke dan selasar kelas juga sering banjir,uppk
baka tanggap dalam memberikan informasi beasiswa dll respon cepat,baka
kadang bingung alur dalam mengurus beasiswa,baka
semua informasi secara menyeluruh sudah cukup jelas dengan sim jadwal khs krs dll,baak
lentera jarang diperhatikan oleh mahasiswa dibandingkan sim,baak
mudah dalam mendaftar dengan ktm dan fasilitas gratis,poliklinik
tempatnya jauh apalagi dari gedung,poliklinik
fasilitas dan layanan poli poliklinik kampus sangat baik dan sangat membantu bagi mahasiswa yang sedang sakit dan berada di kampus,poliklinik
ruang kelas gedung cukup bagus dari kursi kuliahnya dll,uppk
fasilitas layanan poli poliklinik kampus hanya berada di gedung bila saya berada di gedung jaraknya cukup jauh berjalan menuju poli poliklinik kampus bila saya ada keluhan rasa sakit dll,poliklinik
kursi di gedung sangat kurang ergonomis dan kurang sekali dalam kenyamanan mahasiswa dalam proses belajar ada kursi yang rusak lalu kotor dll sangat berbeda dengan kursi yang ada di gedung yang di desain cukup nyaman bagi mahasiswa untuk belajar,uppk
layanan baka cukup baik dalam hal menjelaskan permasalahan mahasiswa misalnya mengenai keuangan dll serta solusi dari permasalahan tersebut,baka
layanan baak cukup baik dalam hal menjelaskan permasalahan dari mahasiswa seperti kehilangan ktm lalu sistem dari sim atau sebagainya yang terdapat masalah dll serta prosesnya cukup cepat,baak
kurangnya staf yang ada di layanan baak sehingga kita perlu mengantre cukup lama bila terdapat banyak mahasiswa yang sedang membutuhkan layanan dari baak,baak
sangat membantu mahasiswa dalam mengatasi keluhan penyakit dsb selain itu dokter yang cukup komunikatif,poliklinik
terdapat beberapa kelas yang proyektornya kerap bermasalah dan terdapat juga kelas dengan pencahayaan yang kurang baik sehingga saat jam mengajar pagi sulit untuk melihat papan karena terpantul sinar matahari,uppk
layanan informasi akademik sangat membantu mahasiswa,baak
ukuran file limit untuk lentera kecil sehingga terkadang tidak cukup untuk upload tugas yang berbentuk foto,baak
ada dokter yang sepertinya kurang berpengalaman sehingga saat berobat malah justru tambah sakit,poliklinik
makanan di kantin murah meriah,kantin
staf perpustakaan ramah dan mau membantu mahasiswa yang kesulitan mencari data referensi,perpustakaan
parkiran gedung sangat terbatas jumlahnya,ukk
daerah kj bau toiletnya tidak sedap,uppk
petugas medis poliklinik kurang ramah saat menangani pasien,poliklinik
proyektor gedung banyak yang kurang jelas,uppk
beasiswa yang ditawarkan cukup beragam,baka
proses pengajuan skkk eksternal terlalu berbelit,baka
sim membantu mahasiswa untuk memantau nilai dan jadwal,baak
situs lentera sangat menghambat kegiatan pembelajaran daring terutama kegiatan ujian,baak
poliklinik memberikan obat gratis bagi mahasiswa,poliklinik
petugas medis poliklinik kurang ramah kepada pasien,poliklinik
ruang kelas cukup nyaman dingin papan baru proyektor kurang jelas bila siang hari mungkin bisa disediakan gorden untuk sebagian kelas kursi meja kelas cukup nyaman tapi bahan kain bukan solusi yang bagus terutama soal kebersihan akan cukup sulit bila mahasiswi tembus atau ketumpahan sesuatu yang akan menimbulkan bau dan berbekas,uppk
toilet di cukup bersih dan nyaman tapi seperti biasa tidak pernah ada tisu maupun sabun,uppk
pengalaman mengurus ktm yang hilang cukup mudah untuk mengajukan ktm baru,baak
kesulitan mengurus ktm hilang kurang jelasannya tempat keberadaan orang-orang yang harus saya minta tanda tangannya,baak
sangat membantu mahasiswa yang sakit terutama yang dari luar kota,poliklinik
letaknya terlalu jauh terutama untuk anak gedung keburu mati di penyebrangan,poliklinik
kalau hujan shuttle juga diharapkan selalu berhenti di lobi juga karena merusak barang karena basah semua kalau harus menyebrang ke terlebih dahulu apalagi kertas dan elektronik seperti laptop,ukk
untuk penyebrangan dari ke juga perlu diberi tutupan terutama bila hujan dengan alasan yang,ukk
antrean poliklinik cukup lama,poliklinik
petugas parkir sangat berkompeten dalam menjalankan tugasnya dan bisa dibilang benar-benar bertanggung jawab atas kendaraan yang ada,ukk
pihak baka sangat membantu membimbing mahasiswa dalam penyusunan proposal atau lpj,baka
lokasi tempat parkir sepeda motor di gedung menurut saya terlalu jauh bagi mahasiswa yang lebih sering menggunakan gedung sebagai lokasi kuliah,ukk
dan untuk lokasi parkir gedung juga bisa dikatakan terlalu sempit dan mahasiswa semena mena saat memarkirkan motornya saya pribadi mengalami kerusakan motor lampu dan selebor pecah akibat tertabrak dan terhimpit motor lain,ukk
proses skkk yang sangat lama,baka
layanan baak sangat tanggap dalam mengatur pembatasan mahasiswa yang akan melakukan krs dengan menentukan jadwal login sim,baak
layout lentera yang menurut saya sangat membosankan dan kurang variatif,baak
kualitas obat yang diberikan sangat baik,poliklinik
poliklinik yang hanya berada di gedung terkadang membuat mahasiswa yang sakit jika berada di gedung atau akan berpikir kali untuk berobat ke poliklinik alangkah lebih baik poliklinik ada di titik yakni gedung dan,poliklinik
kantinnya ada banyak,kantin
kurang isi ulang air galon yang sulit diakses hanya di beberapa spot yang tersedia,uppk
makanan kantin cenderung mahal bagi mahasiswa,kantin
fasilitas seperti proyektor di kelas-kelas gedung banyak yang tidak dapat digunakan,uppk
toilet lantai gedung yang lumayan kotor,uppk
informasi beasiswa sangat membantu,baka
proses skkk yang agak lama keluarnya,baka
apa harus melegalisir berkas itu berbayar karena untuk beberapa mahasiswa itu cukup membebankan,baak
toilet gedung tidak menyediakan tisu di wastafelnya sehingga terkadang terpaksa harus mengambil tisu di toilet atau tidak mengeringkan tangan,uppk
lift gedung sering sedang dalam perbaikan jadi mahasiswa kesusahan untuk mengakses lift karena pada dasarnya jumlah lift sudah sedikit dan yang bisa mengakses hingga sb hanya lift saja,uppk
sudah sering memberikan informasi penawaran beasiswa via email mahasiswa sudah baik,baka
pengerjaan pembuatan transkrip nilai resmi bisa dikatakan cukup lama mungkin bisa diberi tahu prosedurnya kenapa lama sehingga mahasiswa yang ingin mencetak transkrip nilai kedepannya bisa mempersiapkan diri dulu,baak
poliklinik terlalu jauh untuk anak gedung dan,poliklinik
jam ketersediaan dokter relatif tidak menentu di luar jam ku pernah berusaha mencoba ke sana ternyata tidak bisa,poliklinik
harga makanan yang cukup terjangkau,kantin
makanan di kantin sudah enak,kantin
seringkali mahasiswa tidak dapat parkir-parkir di daerah tanah yang agak becek dan berlumpur,ukk
parkir di anta terlalu padat untuk jam ke atas,ukk
waktu tunggu shuttle yang terlalu lama seringkali mahasiswa menggunakan grab gojek untuk pergi ke anta,ukk
respon cukup cepat dalam hal surat peminjaman,baka
ada skkk yang tidak keluar,baka
layanan wifi publik di universitas kristen petra menurut saya sudah sangat mudah dan dapat diakses di seluruh penjuru petra,puskom
toilet di kj masih sering bau tidak sedap,uppk
mau memberikan saya beasiswa,baka
persyaratannya beasiswa terlalu banyak,baka
sedia obat apapun saat sakit,poliklinik
sangat menolong mahasiswa yang sakit,poliklinik
menunggu terlalu lama untuk resep obat,poliklinik
ruang kelas semuanya ber ac fasilitas perkuliahan seperti meja dan kursi juga oke,uppk
perpustakaan sangat nyaman digunakan untuk bersantai belajar maupun membaca,perpustakaan
ada bapak satpam yang bantu menyebrangkan di penyebrangan,ukk
bapak-bapak shuttle adalah manusia baik hati dan sabar sangat memuaskan layanannya,ukk
skkknya lama keluar,baka
kerjanya cepat baik urusan wisuda ktm admin nilai dll sangat cepat,baak
info sim petra kadang membingungkan,baak
layanan kesehatan murah dan terjangkau,poliklinik
obat yang di preskripsikan kurang manjur teman saya baru sembuh setelah minggu minum obat dari poliklinik karena flu kemudian dia terpaksa pergi ke dokter yang tentunya lebih mahal dia sembuh dalam hari,poliklinik
perpustakaan sangat nyaman koleksi buku juga banyak,perpustakaan
saran untuk memperbanyak tempat duduk lesehan atau sofa,perpustakaan
fasilitas seperti poli sangat membantu bagi kami sebagai mahasiswa,poliklinik
koneksinya internet cepat dan tidak lambat,puskom
wifi kampus yang terletak di,puskom
baak sangat informatif kasih informasi saya pernah kali menanyakan terkait dengan akademik di baak via email dan via whatsapp awalnya saya kira tidak mungkin dibalas tapi kenyataannya di balas dan jawabannya sangat membantu,baak
toilet perempuan di lantai kadang bau sangat pesing dan keran airnya ada yang rusak jadi keran airnya tidak bisa ditutup dan mengakibatkan air terus berkeluaran selain itu gayungnya juga berlendir dan kotor selain itu ada beberapa toilet cewek di atas plafonnya itu bolong dan itu sangat berbahaya bagi mahasiswa karena ditakutkan kalau ada tikus jatuh atau hal lainnya,uppk
wifi yang terletak di gedung eh atau di kj kadang lemot dan tidak bisa terkoneksi di ponsel laptop,puskom
selain itu jalan dari ke tidak ada tempat untuk berteduh kalau hujan datang kadang kita ada gedung lalu kelasnya di gedung eh kita mau tidak mau harus lari ke gedung dan terkena hujan kalau hujannya deras kadang kami sampai basah kuyup ke alangkah baiknya di selat dipasang tenda atau pelindung supaya kami tidak kehujanan pada saat kami mau menyebrang ke atau ke,uppk
selain itu untuk tempat parkir sangat sempit parkiran dibuat untuk anak tapi banyak anak dari gedung parkir di sehingga parkiran motor menjadi sangat teramat sempit hingga motor tidak bisa bergerak ini sangat menyusahkan kami sebagai mahasiswa yang berkuliah di gedung alangkah baiknya parkir motor di diperluas dan dijadikan indoor supaya helm tidak basah pada saat hujan deras,ukk
saya pernah hilang ktm satu kali lalu baak sangat informatif dan membantu saya bagaimana cara mengurus ktm yang hilang,baak
kadang pegawainya judes dan kita harus benar ekstra sabar jadi kita sebagai mahasiswa harus tetap sopan dan tidak boleh berbicara kasar walaupun pegawainya judes,baka
cepat tanggap saya pernah sakit telinga waktu itu terus dikasih saran sama dokter di poli ketika sampai saya sampai rumah saya di sms sama dokter yang di poli dokter di poli sangat peduli dan khawatir dengan kondisi saya dan saya sangat berterima kasih atas itu,poliklinik
obat yang dikasih cuma itu aja dan selalu kasih antibiotik alangkah baiknya obat yang dikasih jangan antibiotik saja melainkan dikasih vitamin untuk meningkatkan sistem imun,poliklinik
lab komputer bisa scan secara gratis,puskom
ruangan kolaboratif ruangan masih kurang banyak,perpustakaan
perpustakaan ada loker yang rusak,perpustakaan
tas buat barang di perpustakaan gampang sobek,perpustakaan
ruangan kolaboratif ruangan buat rapat keren situsnya bisa diakses dari luar bisa makan juga,perpustakaan
lab komputer printnya masih mahal dibanding print di luar kampus,puskom
ruangan kelas masih kurang kedap suara,uppk
ruangnya baka masih kurang tertata dengan baik,baka
sangat membantu dalam pembuatan surat keterangan kuliah,baak
proses surat tidak pasti,baak
gratis buat mahasiswa stafnya ramah terbuka untuk masyarakat setempat,poliklinik
tempatnya kurang strategis dan layanannya terkadang lama,poliklinik
pelayanan peminjaman ruang di gedung sering mengalami kendala,uppk
kantin bersih dan makanannya enak-enak,kantin
lobi selalu dibersihkan jadi lantai tidak pernah licin dan enak dipandang,uppk
parkiran di gedung terjamin keamanannya,ukk
tisu toilet tidak selalu ada dan tidak selalu bersih,uppk
perbaikan lantai di gedung memakan waktu lama,uppk
parkiran di gedung belum tentu menjamin motor tidak lecet,ukk
alur yang diberikan baka sudah jelas,baka
mungkin staf di baka lebih murah senyum aja,baka
penanganannya cepat dan obatnya komplit serta dokternya baik-baik dan ramah,poliklinik
selalu melakukan pemeliharaan lift dan toilet selalu bersih,uppk
masukan dari saya adalah parkiran anta yang terlalu jauh walaupun petra menyediakan shuttle namun kuota mobil tersebut masih terbatas,ukk
informasi keuangan semua sudah tersedia di sim petra dengan lengkap,baak
ketika kita sudah membayar uang kuliah baik uspp uprs dll data yang menunjukkan bahwa kita sudah membayar selalu terlambat updatenya biasanya baru update hari setelah pembayaran,baak
situs sim dan lentera sangat membantu saya dalam menjalankan kelas ujian daring,baak
situs lentera beberapa kali error ketika saya hendak mengumpulkan tugas ujian yang beresiko terlambat dalam pengumpulan tugas ujian daring,baak
alat-alat di poliklinik sangat lengkap dan juga disediakan mobil ambulance,poliklinik
lokasi yang sangat jauh dari gedung tempat saya berkuliah,poliklinik
ruang kelas gedung sangat modern ruang kelas lainnya mungkin direnov sehingga terlihat lebih modern,uppk
sering memberikan informasi dalam bentuk email,baka
layanan kesehatan sangat komplit mungkin lebih memperkenalkan kembali mahasiswa untuk menggunakan layanan kesehatan ini,poliklinik
perpustakaan semakin hari semakin berinovasi untuk memberi kenyamanan untuk mahasiswa menyesuaikan dengan kebiasaan mahasiswa dalam belajar mengerjakan tugas,perpustakaan
toilet gedung lantai di sebelah kantin sering ada genangan air yang cukup mengganggu dan kadang ada bau kurang sedap,uppk
memberikan banyak pilihan yang membantu meringankan beban mahasiswa beasiswa,baka
dosen petugas yang jaga terkesan tidak ramah walaupun sebenarnya baik,baka
sistem informasi akademik seperti sim dan lentera sangat berguna untuk proses perkuliahan,baak
layanan penggantian maupun pembuatan ktm baru cepat,baak
jam istirahat petugas jaga mungkin bisa bergantian karena ada mahasiswa yang baru bisa ke baak saat jam istirahat jeda kuliah saja,baak
keberadaannya sangat penting dan perlu untuk mahasiswa yang sakit khususnya untuk anak kos,poliklinik
dengan perkembangan pembangunan universitas kristen petra yang meluas posisinya terbilang cukup jauh terpencil dari gedung yang lain jam praktek mungkin bisa diberikan petugas jaga saat jam istirahat mahasiswa juga karena ada mahasiswa yang baru bisa ke poliklinik saat jam istirahat jeda kuliah saja,poliklinik
parkiran gedung lebih luas dan terhindar dari hujan,ukk
parkiran gedung agak terlalu jauh untuk mahasiswa gedung,ukk
baka sangat membantu dalam memberikan informasi tentang informasi perkuliahan seperti penawaran beasiswa,baka
skkk keluarnya sedikit lama,baka
layanan baak cukup cepat dalam peminjaman ruang,uppk
situs sim kurang update,baak
