Teks_Aspirasi,Biro / Unit
kantin gedung tidak lengkap dengan kopma seperti di gedung,kantin
tidak ada parkir mobil mahasiswa di gedung,ukk
parkir motor gedung nyaman dan efektif,ukk
baka teliti dalam koreksi dan tepat waktu dalam kerja tugas,baka
baka tidak ramah dan tidak jelas dalam beri instruksi,baka
layan pustaka di universitas kristen petra sudah baik buku yang sedia sangat lengkap dan bersih fasilitas jaga,perpustakaan
tempat loker di pustaka kurang strategis sehingga tidak praktis guna mahasiswa,perpustakaan
lokasi kantor baka kurang strategis sehingga masih banyak mahasiswa yang tidak tahu atau bingung bagaimana cara untuk ke baka,baka
layan yang beri oleh baak sudah sangat baik tugas atau staf di front office sopan dan ramah dalam layan unjung dan mahasiswa layan yang beri juga cepat,baak
prosedur layan tidak papar dengan jelas di depan baak sehingga beberapa mahasiswa masih ragu atau bingung untuk oleh layan di sana,baak
layan poliklinik efektif bantu mahasiswa dalam jaga sehat fasilitas yang guna juga steril sehingga kualitas jamin,poliklinik
lokasi poliklinik tidak strategis dan ha dapat satu saja di universitas kristen petra sehingga buat mahasiswa yang jauh rasa enggan untuk datang obat,poliklinik
pustaka petra sangat nyaman untuk perlu ajar dan cari sumber informasi,perpustakaan
internet di universitas kristen petra kurang stabil,puskom
kantin milik makan yang enak dan variasi,kantin
kapasitas parkir yang kurang buat harus perlu jauh ke lapang anta,ukk
parkir untuk mahasiswa masih kurang kapasitas,ukk
baka sering beri informasi beasiswa yang informatif,baka
layan baka dalam skkk terlalu lambat,baka
layan baak dalam beri transkrip nilai cepat,baak
situs sim dan lentera sulit guna di ponsel,baak
layan poliklinik sangat baik dan gratis,poliklinik
letak poliklinik kurang strategis sehingga mahasiswa yang sakit di gedung sulit untuk capai poliklinik,poliklinik
fasilitas pustaka universitas kristen petra yang nyaman dan koleksi buku film lengkap,perpustakaan
bisa buat mahasiswa yang sedang tunggu jam kosong bisa santa di pustaka atau juga bisa jadi sarana untuk ajar kelompok sama,perpustakaan
ruang kelas universitas kristen petra yang nyaman dan sudah lengkap dengan ac dan proyektor,uppk
fasilitas shuttle mobil yang mudah mahasiswa universitas kristen petra yang dari anta untuk sampai di gedung tuju tanpa harus jalan jauh,ukk
ada beberapa toilet di universitas kristen petra yang bersih masih belum jaga dan lengkap seperti tisu dan sabun juga belum pada,uppk
lift di gedung sering sedang dalam baik dan macet jadi lebih baik pihak universitas kristen petra bisa lebih perhati dan atas masalah sebut,uppk
internet di gedung lantai atas masih agak alami sulit sinyal sehingga agak sulit mahasiswa ketika mau guna internet untuk cari materi dan kerja tugas,puskom
fasilitas puskom yang di gedung masih belum sedia sehingga agar sulit mahasiswa jika misal harus jalan ke puskom gedung lebih dahulu,puskom
tim baka yang sabar mau layan dan jawab tiap ta yang mahasiswa pu dengan baik,baka
lebih tingkat lagi performa kerja baka untuk lebih semangat layan mahasiswa,baka
jawab keluh dan ta mahasiswa kait dengan panitia dengan baik dan sabar,baka
tim medis poliklinik sangat sabar dan ramah bisa rawat mahasiswa dan mau beri obat untuk mahasiswa cara gratis,poliklinik
lebih tingkat lagi fasilitas dan alat lengkap sehat,poliklinik
makan di kantin sangat variasi,kantin
layar proyektor di beberapa kelas di gedung kurang proporsional dengan ukur kelas,uppk
bantu dalam urus skkk,baka
baka sangat lambat dalam urus salah input skkk,baka
bantu urus ktm yang hilang,baak
tidak pungut biaya,poliklinik
dokter jaga kurang sehingga antre jadi sangat lama apabila pasien membludak,poliklinik
bagus beri shuttle dan parkir lumayan luas,ukk
shuttle lebih buat atur buat jam operasional,ukk
parkir di gedung terlalu sedikit,ukk
kadang lentera sim masih masalah,baak
alat sehat lengkap dan bagus,poliklinik
letak poliklinik terlalu jauh,poliklinik
sangat bantu jika kita bingung suatu hal tentang panitia,baka
lebih cepat proses kerja misal input skkk,baka
karena sekarang saya pindah ke gedung jujur gedung sangat bagus jika banding dengan gedung saya yang lama gedung fasilitas lebih lengkap seperti ada eskalator dan lift meja kursi yang lebih layak mikrofon bagus ac yang dingin proyektor dalam kondisi bagus toilet yang bersih dan lain hal ini sangat tunjang giat ajar saya di universitas kristen petra,uppk
tambah lagi dengan kondisi kantin gedung yang lebih bersih dan nyaman jika banding dengan kantin lain tentu sangat senang pindah ke gedung,kantin
selain milik hal positif di gedung terkadang saya juga rasa berat untuk pindah seperti tangga utama yang sangat tinggi itu apalagi kalau saya harus lari demi kejar kelas yang mepet selain itu lift yang ada di gedung juga kadang tidak jalan dengan baik masih banyak lift yang sering sedang dalam baik atau rusak dan masih sering kurang lift karena selalu penuh yang akhir toilet di gedung juga sering rusak dan tidak bisa di guna,uppk
baka sangat baik dan teliti dalam seleksi giat apa saja yang di bakal di adakan di universitas kristen petra selain itu baka juga bantu apabila mahasiswa ingin ta,baka
banyak staf baka yang masih sering lalai dalam tanggung jawab masih sering nongkrong padahal bukan jam istirahat selain itu banyak staf yang tidak terlalu ramah,baka
bantu buat ktm baru untuk saya kemarin selain itu juga bantu mahasiswa apabila ingin pindah program studi,baak
beberapa kali sering tutup istirahat di jam kerja terus kadang tidak jelas dalam beri arah harus laku apa,baak
benar tanpa biaya sangat bantu mahasiswa,poliklinik
terkadang agak lama dalam proses buat obat,poliklinik
internet pada gedung cepat bantu kuliah,puskom
kantin sedia makan yang enak,kantin
kantin pada gedung dan milik banyak variasi makan,kantin
parkir motor gedung sangat nyaman dan dekat dengan gedung,ukk
internet pada gedung lemot dan sering putus,puskom
kantin pada gedung milik variasi makan yang sedikit,kantin
parkir mobil di anta sangat jauh dan untuk tunggu shuttle lama sehingga banyak mahasiswa yang pilih untuk jalan kaki pada siang hari yang panas,ukk
untuk masalah hilang ktm sangat baik dan cepat urus ktm dapat jadi dalam satu hari,baak
sangat bantu ketika ada yang sakit dan perlu urus dengan segera,poliklinik
sejak buka parkir motor di gedung saya bagai mahasiswa sangat bantu sekali,ukk
motor hindar dari panas dan hujan,ukk
parkir di gedung jadi lebih dekat serta lebih luas sehingga jadi nyaman,ukk
dengan ada isi ulang air minum maka mudah mahasiswa namun terkadang isi ulang minum habis dan tidak isi kembali,uppk
hampir tiap area kampus universitas kristen petra jangkau internet,puskom
dengan ada kantin di gedung sangat bantu mahasiswa,kantin
kantin milik makan yang variasi,kantin
makan banyak serta harga jangkau apalagi ada cashback nya,kantin
toilet turut saya dengan ada plastik di urinoir buat jadi tidak nyaman selain itu terkadang sabun sangat cair sekali sehingga sabun sebut asa tidak efektif sekali dan sedia lap tisu untuk ering tangan,uppk
lift yang ada di gedung sangat cepat tutup sehingga tak jarang banyak mahasiswa yang ganggu dan harus tekan tombol buka yang lama,uppk
internet terkadang internet yang ada di wilayah kampus universitas kristen petra cukup lambat,puskom
ruang kelas ada beberapa ruang kelas yang panas kemudian kursi dan meja terlalu kecil sehingga sulit mahasiswa serta terkadang papan tulis kena pantul cahaya sehingga ganggu,uppk
baka sangat bantu mahasiswa dengan sedia bantu uang bagi yang butuh,baka
terkadang ada beberapa skkk yang hilang serta proses keluar skkk asa cukup lama,baka
layan di baak sangat bantu mahasiswa dengan ada sistem informasi akademik,baak
situs sim dan lentera asa cukup jadul sehingga jadi kurang tarik serta kurang modern mungkin bisa buat aplikasi sim dan lentera di android dan apple,baak
tenaga medis yang ada di poliklinik cukup alam selain itu obat yang beri cukup manjur,poliklinik
akses ke poliklinik kurang serta mahasiswa bingung langkah yang harus laku jika mau obat,poliklinik
ac di gedung dingin kursi gedung nyaman di gedung ada kursi yang sudah rusak tapi tetap guna,uppk
pustaka ada tempat buat minum,perpustakaan
wifi di pustaka cepat,puskom
mobil shuttle datang terlalu lama,ukk
parkir anta kalau malam gelap karena kurang jumlah lampu,ukk
makan di kantin mahal,kantin
staf di baka cukup tanggap dalam layan butuh mahasiswa,baka
pernah salah masuk jumlah skkk,baka
sim dan lentera mudah akses,baak
kalender akademik di sim saya tidak terupdate padahal di sim teman saya terupdate,baak
layan di poliklinik cepat dan baik obat tidak pungut biaya,poliklinik
staf yang ada di poliklinik ada yang kurang ramah dan letak terlalu jauh untuk yang ada di gedung dan,poliklinik
makan kantin variasi,kantin
makan kantin banyak variasi tapi mahal,kantin
makan kantin kurang variasi sehingga sedikit unjung,kantin
baka sangat bantu dalam beri info kena beasiswa,baka
layan baka dalam proses skkk sangat lama,baka
layan di baak sangat bantu dalam urus ktm yang hilang,baak
situs sim dan lentera seringkali tidak terupdate,baak
layan poliklinik sangat bantu dalam obat mahasiswa,poliklinik
letak poliklinik terlalu jauh dan kurang strategis,poliklinik
kantin selalu padat di jam ramai,kantin
internet lemot,puskom
sudah baik dalam layan pasien,poliklinik
referensi dokter kurang agam,poliklinik
internet jangkau di seluruh wilayah kampus,puskom
lift di terkadang ada yang sedang dalam baik saat jam ramai sehingga yang bisa fungsi ha,uppk
kelas dan studio selalu bersih beda dengan toilet q yang tidak harum,uppk
makan di kantin makin variasi,kantin
informasi beasiswa lewat email sangat informatif,baka
proses skkk cukup lama,baka
layan cepat saat minta transkrip nilai,baak
situs sim cepat dalam update,baak
layan poliklinik tidak pungut biaya,poliklinik
tempat sangat jauh dari,poliklinik
parkir cukup luas dan hindar hujan untuk gedung,ukk
makan di kantin dan cukup jangkau,kantin
puskom cukup pada untuk guna,puskom
parkir di gedung pada jam siang tidak tata rapi dan kes amburadul,ukk
harga makan kantin cukup mahal,kantin
kursi di gedung banyak yang rusak sehingga kurang nyaman untuk giat ajar ajar,uppk
cukup bagus dalam layan dan beri informasi kena skkk beasiswa,baka
pemrosesan skkk sangat lama hingga bulan bulan,baka
cukup baik dalam urus akademik mahasiswa,baak
situs sim kadang error,baak
bersih ruang kuliah jaga,uppk
makan di kantin variasi,kantin
layan parkir mobil yang tidak tutup,ukk
layan shuttle yang agak lama,ukk
beri informasi untuk beasiswa,baka
isi skkk yang terlalu lama,baka
layan sim yang selalu update,baak
layan sim sering error,baak
bantu saya dalam tahu sakit saya dan beri obat,poliklinik
tempat terlalu jauh dan belakang,poliklinik
pustaka nyaman untuk kerja tugas,perpustakaan
kantin variasi,kantin
kurang jual minum di kantin dan di luar botol,kantin
fasilitas lengkap seperti wifi komputer dll,puskom
wifi kadang lemot kadang koneksi error lumayan sering,puskom
gedung fasilitas bagus dan indah pandang,uppk
internet sering tidak muncul di bagi ujung gedung misal ruang kelas t ,puskom
internet cepat bantu kerja tugas sedia di bagai gedung,puskom
kantin sedia di bagai gedung jadi saat makan siang tidak ramai di kantin saja,kantin
makan di kurang variasi dan bersih ada yang kurang jamin,kantin
beri informasi kini kena giat mahasiswa,baka
suasana saat masuk ruang baka cukup beri kesan yang kurang positif,baka
sangat bantu saat urus surat untuk giat internasional layan cepat,baak
situs sim kadang kurang terupdate,baak
sangat bantu mahasiswa yang desak butuh dokter saat ada di kampus,poliklinik
layan cukup lama utama saat antre masuk ke ruang dokter,poliklinik
banyak pilih makan di kantin,kantin
pustaka cukup lengkap dan sistem administrasi atur,perpustakaan
internet kadang masih lemot,puskom
tidak ribet saat beri data yang minta untuk perlu organisasi atau pribadi,baka
ruang tunggu poliklinik bisa renovasi ya biar suasana lebih segar,poliklinik
internet lancar dan cepat gedung,puskom
parkir selalu buka dan jaga dengan aman,ukk
pustaka nyaman guna,perpustakaan
kantin makan enak,kantin
internet kadang tidak bisa koneksi entah kenapa,puskom
toilet gedung air sering mati toilet di gedung kurang bersih bau ukur toilet di gedung dan terlalu minimal terlalu susah untuk buka tutup pintu bilik,uppk
parkir gedung kurang dan sangat padat tiap hari,ukk
pustaka kurang tunjuk dan cara cari buku maksimal fasilitas apa saja yang bisa guna di sana,perpustakaan
kantin gedung agak mahal harga,kantin
untuk kantin gedung dan gedung panas udara ketika ramai,kantin
bantu urus uang dari awal hingga akhir,baka
aju proposal rencana anggar tidak diberitahu tata cara belum padahal tiap tahun ada ganti urus,baka
aju proposal rencana anggar kadang terima apa ada kadang harus sesuai padahal kurang di hal yang sama,baka
minta untuk lengkap untuk skkk cepat tapi untuk skkk keluar butuh bulan lama dan masih harus tagih ulang ulang,baka
mungkin bapak ibu dan kakak di baka sudah lelah hadap mahasiswa tapi bukan arti bentak marah atau jawab dengan nada yang tinggi ketika mahasiswa ta,baka
staf baak ramah mudah cari prosedur tiap proses jelas,baak
prosedur obat sangat jelas,poliklinik
kadang ada beberapa orang di pol yang kurang ramah dan kurang sabar,poliklinik
lift gedung dari basement ha terlalu lama tunggu jika ramai,uppk
urus ganti ktm sangat mudah dan tidak ribet,baak
wifi sering tidak bisa guna,puskom
koneksi wifi di sekitar kampus ha lancar di beberapa titik saja kalau di gedung atau di gedung t yang belakang t t ,puskom
koleksi buku referensi di pustaka sangat lengkap,perpustakaan
layan yang beri pustaka lalu dewey juga sangat bantu khusus untuk mahasiswa tingkat akhir,perpustakaan
cleaning service yang tugas di sekitar kampus tanggap dan cepat dalam bantu mahasiswa dosen ketika butuh bantu untuk baik ac atau proyektor di ruang kelas,uppk
kursi di beberapa ruang kelas khusus di t ada yang rusak meja lepas namun belum baik,uppk
makan di kantin kurang variasi dan agak mahal,kantin
toilet perempuan di kj selang untuk siram air sering tetes bocor,uppk
beri informasi dan arah yang jelas untuk urus proposal acara dan lpj,baka
syarat untuk aju bantu uang terlalu banyak dan waktu yang beri untuk kumpul syarat sebut sangat singkat hari kerja untuk mahasiswa luar kota surabaya tentu perlu waktu yang agak panjang untuk kumpul syarat,baka
situs sim cukup mudah akses informasi yang beri di sim update dan jelas,baak
situs lentera seringkali error saat login ketika banyak yang akses sehingga hambat ketika ada kuis untuk tes,baak
layan yang beri poliklinik lengkap dan sangat mudah mahasiswa luar kota surabaya dalam obat atau cek sehat,poliklinik
jam operasional kantin terlalu singkat ha sampai jam sehingga mahasiswa harus jajan ke luar,kantin
pustaka harap banyak dan update selalu koleksi buku,perpustakaan
pustaka fasilitas pustaka sangat baik bersih jaga,perpustakaan
kelas di gedung dan beberapa kursi alami rusa papan tulis kotor,uppk
toilet gedung pintu banyak yang alami rusa toilet di beberapa ada yang gelap seperti di basement,uppk
baka bantu mudah terima informasi dalam hal beasiswa internal maupun eksternal,baka
skkk sering hilang tiba kemudian muncul kembali dalam jangka waktu yang lama,baka
layan sim sangat bantu mahasiswa dalam kuliah,baak
lentera kurang efisien dalam kerja uji test daring,baak
sangat bantu bagi anak kos yang susah cari tempat obat dekat dari kos,poliklinik
tempat poliklinik terlalu pencil letak sehingga susah untuk tahu lokasi poliklinik,poliklinik
internet cepat,puskom
parkir motor di gedung sudah pada dan tutup,ukk
toilet di gedung sangat nyaman dan bersih telah renovasi,uppk
pustaka kurang cahaya alami suasana kurang kondusif,perpustakaan
kantin di gedung milik stop kontak yang mati,kantin
parkir di gedung tidak pada jumlah motor di gedung banjir kalau hujan,ukk
proses skkk cepat ta putar biaya sewa kantin dan daftar jadi dosen juga mudah,baka
sim perlu update antarmuka lentera buat lebih simple fitur yang tidak guna buang salah satu boks di bagi kiri yang tampil histori tahun ,baak
sangat bantu mahasiswa sakit utama anak kos,poliklinik
kurang lihat karena posisi sembunyi seringkali saya lupa ada,poliklinik
puskom sudah jadi jauh lebih nyaman dari belum,puskom
parkir mobil di gedung untuk mahasiswa harus realisasi ingat dapat lahan yang cukup lebar,ukk
internet sudah cukup stabil,puskom
jam layan shuttle yang jelas tidak ada jam jelas untuk batas akhir shuttle operasi,ukk
terkadang sudah jalan ke anta dan lihat orang shuttle yang tidur di dalam mobil dengan ac nyala hmm,ukk
wifi sudah kembali cepat di gedung beda dengan yang dulu,puskom
toilet gedung dan depan kj cenderung bau,uppk
beasiswa banyak,baka
proses skkk lama,baka
lentera sering error server,baak
letak jauh dari gedung dan sehingga anak di sana susah jika mau ke pol,poliklinik
beberapa meja mahasiswa rusak misal muka meja sudah jadi sangat kasar dan bisa saja luka tangan mahasiswa yang kena,uppk
pu auditorium dan gedung yang inspiratif serta bagus sehingga ketika universitas lain datang untuk studi banding bisa kagum dan harga,uppk
beberapa toilet gedung air tidak nyala dan juga tidak sedia tisu kalau untuk hari hari tidak masalah tetapi kalau ada acara yang undang universitas atau instansi lain yang kenapa karena bawa nama baik universitas kristen petra juga di mata instansi lain,uppk
baik tangan proposal dan lpj dan sesuai dengan prosedur,baka
tanggap saat ada salah proposal atau lpj,baka
skkk dan periksa lain cenderung lama dan kurang update,baka
kadang lalai lpj dan proposal fisik bisa saja lewat saat periksa sehingga tidak ada update an baru di student petra ac id karena lewat periksa,baka
sangat bantu ketika urus pinjam ruang,baak
sangat bantu saat mahasiswa perlu tahu mata kuliah apa saja yang lulus atau tidak ketika lupa isi angket dosen,baak
kalau tidak datang langsung ke biro cenderung lama saat butuh pinjam ruang,uppk
sangat bantu saat mahasiswa sakit cenderung tidak pungut biaya tapi bila harus pungut biaya rendah,poliklinik
lokasi kurang strategis apalagi untuk mahasiswa gedung,poliklinik
makan kantin variasi dan enak,kantin
makan kantin timpal walaupun mahal harga,kantin
kursi dan meja makan di gedung tata rapi,uppk
internet universitas kristen petra lambat saat jam ramai,puskom
kurang luas bayar lalu dompet digital di kantin,kantin
parkir motor di gedung terlalu jauh,ukk
baik ada eskalator dari q ke q ,uppk
banyak kursi gedung yang tidak ergonomis proyektor di gedung juga tidak pada,uppk
fasilitas tempat kopi di pustaka kurang banyak dan cepat dalam isi ulang sedia,perpustakaan
tegas baka yang buat baka terlalu judes,baka
tidak pungut biaya untuk dapat layan sehat,poliklinik
tidak ada kasur yang banyak untuk mahasiswa istirahat ketika sakit,poliklinik
koneksi wifi cepat,puskom
kursi di gedung banyak yang tidak nyaman gedung kurang ventilasi sehingga asa sangat panas saat siang dan antre tunggu kelas,uppk
kurang ramah sulit program yang sudah tuju,baka
dokter kadang terlalu banyak kasih obat,poliklinik
seringkali diagnosa sakit salah dan judes tidak ramah,poliklinik
toilet sudah mulai bersih dengan rutin,uppk
variasi makan kantin tambah,kantin
pustaka tambah nyaman dan tambah buku,perpustakaan
seringkali staf lihat enggan atau kesal saat beri arah prosedur,baka
proses skkk cukup cepat banding yang lalu,baka
situs sim pernah tidak bisa akses,baak
bantu dalam tangan sakit mahasiswa,poliklinik
koneksi internet juga cepat,puskom
milik ruang yang bagus luas dan fasilitas komputer di sana pada,puskom
dapat fasilitas print untuk mahasiswa,puskom
bagai contoh untuk puskom seringkali saat daftar registrasi komputer nomor komputer tidak sesuai misal komputer nomor sedang pada saat pasuk ruang komputer nomor sudah ada orang padahal pada saat awal daftar nomor sebut bisa di klik,puskom
baka sangat bantu dalam proses kena mahasiswa,baka
proses skkk golong lambat,baka
baak sangat bantu untuk proses sim seperti ta info perihal prs layan juga cepat tanggap,baak
sangat bantu dalam periksa ada pada saat sakit dan beri obat,poliklinik
layan sangat lama utama pada saat antre untuk tunggu gilir untuk periksa,poliklinik
parkir baik karena gratis,ukk
pustaka milik koleksi buku yang lengkap untuk mahasiswa,perpustakaan
fasilitas untuk pakai akses jurnal cukup baik,perpustakaan
ruang di pustaka sangat nyaman untuk ajar,perpustakaan
internet universitas kristen petra lemot atau sering putus saat jam ramai,puskom
toilet gedung keran sering rusak,uppk
shuttle juga rasa kurang,ukk
parkir kurang utama saat siang hari,ukk
lama saat selesai urus skkk,baka
layan poliklinik sangat bantu dalam obat mahasiswa dan juga tidak pungut biaya,poliklinik
letak poliklinik terlalu jauh dan kurang strategis,poliklinik
lift gedung sangat bantu singkat waktu dan tenaga untuk naik ke lantai atas gedung,uppk
beri informasi beasiswa baru dan akses mudah karena lewat sosial media,baka
terkadang skkk keluar agak lama,baka
bantu aktivitas ajar daring lewat lentera mudah akses dan cepat,baak
terkadang transkrip nilai keluar agak lama,baak
jangkau terlalu jauh utama untuk mahasiswa yang kuliah di gedung,poliklinik
mudah laku registrasi dan layan sehat cukup baik,poliklinik
jaring internet sangat cepat dan sangat bantu giat kuliah,puskom
jenis makan dan jual kantin di universitas kristen petra sangat variasi,kantin
koleksi baik buku maupun film banyak,perpustakaan
layan pustaka sangat baik staf sangat ramah dan sangat bantu,perpustakaan
ada shuttle dari lapang parkir anta tuju gedung gedung dan gedung sudah sangat bantu mahasiswa,ukk
jumlah parkir motor cukup tambah parkir di gedung yang tutup,ukk
baka sangat bantu mahasiswa urus skkk beasiswa proposal lpj bon sementara bonsem dan bantu uang dll tambah dengan staf yang ramah,baka
beberapa staf baka terkadang tidak ada di tempat saat butuh,baka
ada sim dan lentera sangat bantu mahasiswa dapat informasi dari universitas maupun fakultas,baak
prosedur ganti ktm yang lumayan rumit jadi sulit,baak
layan pol poliklinik yang tidak pungut biaya dan jam buka yang panjang sangat tolong mahasiswa utama yang kos dan rantau,poliklinik
beberapa staf kurang ramah dan kes buru buru sehingga sempat ada salah diagnosa,poliklinik
internet lumayan oke kalau tidak pada jam ramai,puskom
pustaka sangat nyaman untuk ajar kerja kelompok dll,perpustakaan
sekarang makan di kantin sudah lebih variatif,kantin
sabun toilet terlalu encer tidak efektif,uppk
parkir motor cukup genang kalau hujan,ukk
proses skkk lama,baka
layan ganti ktm cukup mudah dan cepat,baak
sangat bantu mahasiswa karena tidak di pungut biaya staf ramah,poliklinik
makan kantin milik makan yang variasi dan enak,kantin
pustaka milik koleksi buku yang lengkap untuk mahasiswa,perpustakaan
ruang di pustaka sangat nyaman untuk ajar,perpustakaan
internet universitas kristen petra lemot atau sering putus saat jam ramai studio lantai dan,puskom
kantin kurang variasi,kantin
harga makan di kantin terlalu mahal,kantin
baka atur administrasi giat mahasiswa dengan baik dan cepat,baka
sistem sim sudah baik,baak
layan poliklinik sangat bantu dalam obat mahasiswa dan juga tidak pungut biaya,poliklinik
meja dan kursi kurang layak sehingga pada saat rancang kurang nyaman,uppk
skkk agak lama,baka
layan baak bantu saya saat urus lengkap berkas beasiswa,baak
baik legalisir dapat laku di saat itu juga apabila mahasiswa butuh dengan cepat,baak
bantu saya dalam hal penuh butuh sehat saya,poliklinik
letak yang ha ada di,poliklinik
ruang kelas studio di sudah nyaman cukup jumlah kursi ac proyektor sudah cukup,uppk
toilet di sudah cukup bersih cleaning service juga sudah tanggap dalam tangan toilet gedung lampu suka gelap dan seringkali bau dan kurang tisu toilet,uppk
khusus gedung saat hujan tidak nyaman karena sering banjir pada saat jalan dari ke dan selasar kelas juga sering banjir,uppk
baka tanggap dalam beri informasi beasiswa dll respon cepat,baka
kadang bingung alur dalam urus beasiswa,baka
semua informasi cara seluruh sudah cukup jelas dengan sim jadwal khs krs dll,baak
lentera jarang perhati oleh mahasiswa banding sim,baak
mudah dalam daftar dengan ktm dan fasilitas gratis,poliklinik
tempat jauh apalagi dari gedung,poliklinik
fasilitas dan layan pol poliklinik kampus sangat baik dan sangat bantu bagi mahasiswa yang sedang sakit dan ada di kampus,poliklinik
ruang kelas gedung cukup bagus dari kursi kuliah dll,uppk
fasilitas layan pol poliklinik kampus ha ada di gedung bila saya ada di gedung jarak cukup jauh jalan tuju pol poliklinik kampus bila saya ada keluh rasa sakit dll,poliklinik
kursi di gedung sangat kurang ergonomis dan kurang sekali dalam nyaman mahasiswa dalam proses ajar ada kursi yang rusak lalu kotor dll sangat beda dengan kursi yang ada di gedung yang di desain cukup nyaman bagi mahasiswa untuk ajar,uppk
layan baka cukup baik dalam hal jelas masalah mahasiswa misal kena uang dll serta solusi dari masalah sebut,baka
layan baak cukup baik dalam hal jelas masalah dari mahasiswa seperti hilang ktm lalu sistem dari sim atau bagai yang dapat masalah dll serta proses cukup cepat,baak
kurang staf yang ada di layan baak sehingga kita perlu antre cukup lama bila dapat banyak mahasiswa yang sedang butuh layan dari baak,baak
sangat bantu mahasiswa dalam atas keluh sakit dsb selain itu dokter yang cukup komunikatif,poliklinik
dapat beberapa kelas yang proyektor kerap masalah dan dapat juga kelas dengan cahaya yang kurang baik sehingga saat jam ajar pagi sulit untuk lihat papan karena pantul sinar matahari,uppk
layan informasi akademik sangat bantu mahasiswa,baak
ukur file limit untuk lentera kecil sehingga terkadang tidak cukup untuk upload tugas yang bentuk foto,baak
ada dokter yang seperti kurang alam sehingga saat obat malah justru tambah sakit,poliklinik
makan di kantin murah riah,kantin
staf pustaka ramah dan mau bantu mahasiswa yang sulit cari data referensi,perpustakaan
parkir gedung sangat batas jumlah,ukk
daerah kj bau toilet tidak sedap,uppk
tugas medis poliklinik kurang ramah saat tangan pasien,poliklinik
proyektor gedung banyak yang kurang jelas,uppk
beasiswa yang tawar cukup agam,baka
proses aju skkk eksternal terlalu belit,baka
sim bantu mahasiswa untuk pantau nilai dan jadwal,baak
situs lentera sangat hambat giat ajar daring utama giat uji,baak
poliklinik beri obat gratis bagi mahasiswa,poliklinik
tugas medis poliklinik kurang ramah kepada pasien,poliklinik
ruang kelas cukup nyaman dingin papan baru proyektor kurang jelas bila siang hari mungkin bisa sedia gorden untuk bagi kelas kursi meja kelas cukup nyaman tapi bahan kain bukan solusi yang bagus utama soal bersih akan cukup sulit bila mahasiswi tembus atau tumpah sesuatu yang akan timbul bau dan bekas,uppk
toilet di cukup bersih dan nyaman tapi seperti biasa tidak pernah ada tisu maupun sabun,uppk
alam urus ktm yang hilang cukup mudah untuk aju ktm baru,baak
sulit urus ktm hilang kurang jelas tempat ada orang yang harus saya minta tanda tangan,baak
sangat bantu mahasiswa yang sakit utama yang dari luar kota,poliklinik
letak terlalu jauh utama untuk anak gedung keburu mati di penyebrangan,poliklinik
kalau hujan shuttle juga harap selalu henti di lobi juga karena rusak barang karena basah semua kalau harus menyebrang ke lebih dahulu apalagi kertas dan elektronik seperti laptop,ukk
untuk penyebrangan dari ke juga perlu beri tutup utama bila hujan dengan alas yang,ukk
antre poliklinik cukup lama,poliklinik
tugas parkir sangat kompeten dalam jalan tugas dan bisa bilang benar tanggung jawab atas kendara yang ada,ukk
pihak baka sangat bantu bimbing mahasiswa dalam susun proposal atau lpj,baka
lokasi tempat parkir sepeda motor di gedung turut saya terlalu jauh bagi mahasiswa yang lebih sering guna gedung bagai lokasi kuliah,ukk
dan untuk lokasi parkir gedung juga bisa kata terlalu sempit dan mahasiswa semena mena saat parkir motor saya pribadi alami rusa motor lampu dan selebor pecah akibat tabrak dan terhimpit motor lain,ukk
proses skkk yang sangat lama,baka
layan baak sangat tanggap dalam atur batas mahasiswa yang akan laku krs dengan tentu jadwal login sim,baak
layout lentera yang turut saya sangat bosan dan kurang variatif,baak
kualitas obat yang beri sangat baik,poliklinik
poliklinik yang ha ada di gedung terkadang buat mahasiswa yang sakit jika ada di gedung atau akan pikir kali untuk obat ke poliklinik alangkah lebih baik poliklinik ada di titik yakni gedung dan,poliklinik
kantin ada banyak,kantin
kurang isi ulang air galon yang sulit akses ha di beberapa spot yang sedia,uppk
makan kantin cenderung mahal bagi mahasiswa,kantin
fasilitas seperti proyektor di kelas gedung banyak yang tidak dapat guna,uppk
toilet lantai gedung yang lumayan kotor,uppk
informasi beasiswa sangat bantu,baka
proses skkk yang agak lama keluar,baka
apa harus melegalisir berkas itu bayar karena untuk beberapa mahasiswa itu cukup beban,baak
toilet gedung tidak sedia tisu di wastafel sehingga terkadang paksa harus ambil tisu di toilet atau tidak ering tangan,uppk
lift gedung sering sedang dalam baik jadi mahasiswa susah untuk akses lift karena pada dasar jumlah lift sudah sedikit dan yang bisa akses hingga sb ha lift saja,uppk
sudah sering beri informasi tawar beasiswa via email mahasiswa sudah baik,baka
kerja buat transkrip nilai resmi bisa kata cukup lama mungkin bisa beri tahu prosedur kenapa lama sehingga mahasiswa yang ingin cetak transkrip nilai depan bisa siap diri dulu,baak
poliklinik terlalu jauh untuk anak gedung dan,poliklinik
jam sedia dokter relatif tidak tentu di luar jam ku pernah usaha coba ke sana nyata tidak bisa,poliklinik
harga makan yang cukup jangkau,kantin
makan di kantin sudah enak,kantin
seringkali mahasiswa tidak dapat parkir di daerah tanah yang agak becek dan lumpur,ukk
parkir di anta terlalu padat untuk jam ke atas,ukk
